GO_ID	Term	Ontology	clusterProfiler_BH_FDR	clusterProfiler_raw_pvalue	clusterProfiler_FoldEnrichment	clusterProfiler_DE_gene_count	topGO_raw_pvalue	topGO_Annotated	topGO_DE_gene_count	topGO_Expected_DE_genes	gProfiler_Up_FDR	gProfiler_Up_intersection_size	gProfiler_Down_FDR	gProfiler_Down_intersection_size	Methods significantly enriched	Methods included	Significant method(s)	clusterProfiler_included	topGO_included	gProfiler_included	clusterProfiler_significant	topGO_significant	gProfiler_significant
GO:0009880	embryonic pattern specification	GO:BP					0.83318	47.0	6.0	5.29					0	1		False	True	False	False	False	False
GO:0033280	response to vitamin D	GO:BP					0.83327	34.0	4.0	3.83					0	1		False	True	False	False	False	False
GO:0120162	positive regulation of cold-induced thermogenesis	GO:BP					0.83327	103.0	9.0	11.6					0	1		False	True	False	False	False	False
GO:0050775	positive regulation of dendrite morphogenesis	GO:BP					0.83329	35.0	4.0	3.94					0	1		False	True	False	False	False	False
GO:0001787	natural killer cell proliferation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0002031	G protein-coupled receptor internalization	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0002430	complement receptor mediated signaling pathway	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0003214	cardiac left ventricle morphogenesis	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0005513	detection of calcium ion	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0006271	DNA strand elongation involved in DNA replication	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0006825	copper ion transport	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0010560	positive regulation of glycoprotein biosynthetic process	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0018149	peptide cross-linking	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0018230	peptidyl-L-cysteine S-palmitoylation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0030575	nuclear body organization	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0030852	regulation of granulocyte differentiation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0030953	astral microtubule organization	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0031440	regulation of mRNA 3'-end processing	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0032303	regulation of icosanoid secretion	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0033629	negative regulation of cell adhesion mediated by integrin	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0034260	negative regulation of GTPase activity	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0035988	chondrocyte proliferation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0036151	phosphatidylcholine acyl-chain remodeling	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0042448	progesterone metabolic process	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0043248	proteasome assembly	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0045779	negative regulation of bone resorption	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0046036	CTP metabolic process	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0050687	negative regulation of defense response to virus	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0051151	negative regulation of smooth muscle cell differentiation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0060263	regulation of respiratory burst	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0061548	ganglion development	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0071243	cellular response to arsenic-containing substance	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0072537	fibroblast activation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0090656	t-circle formation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0141196	transposable element silencing by piRNA-mediated DNA methylation	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:1901163	regulation of trophoblast cell migration	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:1901857	positive regulation of cellular respiration	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:1902047	polyamine transmembrane transport	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:1902775	mitochondrial large ribosomal subunit assembly	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:1903826	L-arginine transmembrane transport	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:2001028	positive regulation of endothelial cell chemotaxis	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:2001140	positive regulation of phospholipid transport	GO:BP					0.83342	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0032365	intracellular lipid transport	GO:BP					0.83348	54.0	5.0	6.08					0	1		False	True	False	False	False	False
GO:0141156	cAMP/PKA signal transduction	GO:BP					0.83352	65.0	6.0	7.32					0	1		False	True	False	False	False	False
GO:1902410	mitotic cytokinetic process	GO:BP					0.83352	38.0	3.0	4.28					0	1		False	True	False	False	False	False
GO:0002385	mucosal immune response	GO:BP					0.83353	39.0	3.0	4.39					0	1		False	True	False	False	False	False
GO:0030851	granulocyte differentiation	GO:BP					0.83353	30.0	2.0	3.38					0	1		False	True	False	False	False	False
GO:0060765	regulation of androgen receptor signaling pathway	GO:BP					0.83355	31.0	2.0	3.49					0	1		False	True	False	False	False	False
GO:0007346	regulation of mitotic cell cycle	GO:BP					0.83356	463.0	41.0	52.12					0	1		False	True	False	False	False	False
GO:0030879	mammary gland development	GO:BP					0.8338	62.0	4.0	6.98					0	1		False	True	False	False	False	False
GO:0050871	positive regulation of B cell activation	GO:BP					0.83384	64.0	4.0	7.2					0	1		False	True	False	False	False	False
GO:0000956	nuclear-transcribed mRNA catabolic process	GO:BP					0.83395	141.0	12.0	15.87					0	1		False	True	False	False	False	False
GO:0000070	mitotic sister chromatid segregation	GO:BP					0.83412	203.0	18.0	22.85					0	1		False	True	False	False	False	False
GO:2000026	regulation of multicellular organismal development	GO:BP					0.83485	1222.0	129.0	137.57					0	1		False	True	False	False	False	False
GO:0046330	positive regulation of JNK cascade	GO:BP					0.83575	93.0	8.0	10.47					0	1		False	True	False	False	False	False
GO:0050767	regulation of neurogenesis	GO:BP					0.83701	276.0	41.0	31.07					0	1		False	True	False	False	False	False
GO:0034504	protein localization to nucleus	GO:BP					0.83823	278.0	36.0	31.3					0	1		False	True	False	False	False	False
GO:0051247	positive regulation of protein metabolic process	GO:BP					0.83849	733.0	86.0	82.52					0	1		False	True	False	False	False	False
GO:0008361	regulation of cell size	GO:BP					0.8385	137.0	19.0	15.42					0	1		False	True	False	False	False	False
GO:0055007	cardiac muscle cell differentiation	GO:BP					0.83889	90.0	12.0	10.13					0	1		False	True	False	False	False	False
GO:0007029	endoplasmic reticulum organization	GO:BP					0.83912	90.0	11.0	10.13					0	1		False	True	False	False	False	False
GO:0009152	purine ribonucleotide biosynthetic process	GO:BP					0.83939	154.0	17.0	17.34					0	1		False	True	False	False	False	False
GO:0048634	regulation of muscle organ development	GO:BP					0.83958	28.0	2.0	3.15					0	1		False	True	False	False	False	False
GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	GO:BP					0.83958	28.0	2.0	3.15					0	1		False	True	False	False	False	False
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:BP					0.83976	44.0	3.0	4.95					0	1		False	True	False	False	False	False
GO:0045862	positive regulation of proteolysis	GO:BP					0.83987	66.0	5.0	7.43					0	1		False	True	False	False	False	False
GO:0061157	mRNA destabilization	GO:BP					0.8404	140.0	11.0	15.76					0	1		False	True	False	False	False	False
GO:0050680	negative regulation of epithelial cell proliferation	GO:BP					0.8408	94.0	9.0	10.58					0	1		False	True	False	False	False	False
GO:0030488	tRNA methylation	GO:BP					0.8435	40.0	3.0	4.5					0	1		False	True	False	False	False	False
GO:0031295	T cell costimulation	GO:BP					0.8435	40.0	3.0	4.5					0	1		False	True	False	False	False	False
GO:0032743	positive regulation of interleukin-2 production	GO:BP					0.8435	40.0	3.0	4.5					0	1		False	True	False	False	False	False
GO:0051216	cartilage development	GO:BP					0.84429	128.0	10.0	14.41					0	1		False	True	False	False	False	False
GO:0044089	positive regulation of cellular component biogenesis	GO:BP					0.84881	474.0	73.0	53.36					0	1		False	True	False	False	False	False
GO:0051493	regulation of cytoskeleton organization	GO:BP					0.84934	502.0	73.0	56.51					0	1		False	True	False	False	False	False
GO:0048193	Golgi vesicle transport	GO:BP					0.84967	314.0	50.0	35.35					0	1		False	True	False	False	False	False
GO:0046395	carboxylic acid catabolic process	GO:BP					0.84999	242.0	40.0	27.24					0	1		False	True	False	False	False	False
GO:0097305	response to alcohol	GO:BP					0.85001	243.0	40.0	27.36					0	1		False	True	False	False	False	False
GO:0030317	flagellated sperm motility	GO:BP					0.85087	211.0	20.0	23.75					0	1		False	True	False	False	False	False
GO:1901890	positive regulation of cell junction assembly	GO:BP					0.85121	95.0	16.0	10.69					0	1		False	True	False	False	False	False
GO:0071300	cellular response to retinoic acid	GO:BP					0.85162	63.0	5.0	7.09					0	1		False	True	False	False	False	False
GO:0007173	epidermal growth factor receptor signaling pathway	GO:BP					0.85168	123.0	12.0	13.85					0	1		False	True	False	False	False	False
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	GO:BP					0.85169	52.0	4.0	5.85					0	1		False	True	False	False	False	False
GO:0032200	telomere organization	GO:BP					0.85176	179.0	22.0	20.15					0	1		False	True	False	False	False	False
GO:0008608	attachment of spindle microtubules to kinetochore	GO:BP					0.85193	55.0	7.0	6.19					0	1		False	True	False	False	False	False
GO:0032094	response to food	GO:BP					0.85193	37.0	5.0	4.17					0	1		False	True	False	False	False	False
GO:0051693	actin filament capping	GO:BP					0.85202	42.0	5.0	4.73					0	1		False	True	False	False	False	False
GO:0035329	hippo signaling	GO:BP					0.85206	62.0	7.0	6.98					0	1		False	True	False	False	False	False
GO:0030970	retrograde protein transport, ER to cytosol	GO:BP					0.8521	29.0	3.0	3.26					0	1		False	True	False	False	False	False
GO:0002026	regulation of the force of heart contraction	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0002827	positive regulation of T-helper 1 type immune response	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0006206	pyrimidine nucleobase metabolic process	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0006309	apoptotic DNA fragmentation	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0016553	base conversion or substitution editing	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0016558	protein import into peroxisome matrix	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0034497	protein localization to phagophore assembly site	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0035809	regulation of urine volume	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0042182	ketone catabolic process	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0045721	negative regulation of gluconeogenesis	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0048538	thymus development	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0048846	axon extension involved in axon guidance	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0051481	negative regulation of cytosolic calcium ion concentration	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0060219	camera-type eye photoreceptor cell differentiation	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0060231	mesenchymal to epithelial transition	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0060586	multicellular organismal-level iron ion homeostasis	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0060766	negative regulation of androgen receptor signaling pathway	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0070071	proton-transporting two-sector ATPase complex assembly	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0071625	vocalization behavior	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0071636	positive regulation of transforming growth factor beta production	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0072531	pyrimidine-containing compound transmembrane transport	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0140588	chromatin looping	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:1900034	regulation of cellular response to heat	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:1900407	regulation of cellular response to oxidative stress	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:1903083	protein localization to condensed chromosome	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:1903894	regulation of IRE1-mediated unfolded protein response	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:BP					0.85219	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0062014	negative regulation of small molecule metabolic process	GO:BP					0.85228	101.0	10.0	11.37					0	1		False	True	False	False	False	False
GO:0006405	RNA export from nucleus	GO:BP					0.85231	94.0	9.0	10.58					0	1		False	True	False	False	False	False
GO:0050892	intestinal absorption	GO:BP					0.85235	34.0	2.0	3.83					0	1		False	True	False	False	False	False
GO:0032369	negative regulation of lipid transport	GO:BP					0.85242	38.0	2.0	4.28					0	1		False	True	False	False	False	False
GO:0048599	oocyte development	GO:BP					0.85244	39.0	2.0	4.39					0	1		False	True	False	False	False	False
GO:0001523	retinoid metabolic process	GO:BP					0.85247	85.0	7.0	9.57					0	1		False	True	False	False	False	False
GO:0071897	DNA biosynthetic process	GO:BP					0.85257	152.0	21.0	17.11					0	1		False	True	False	False	False	False
GO:0034381	plasma lipoprotein particle clearance	GO:BP					0.85258	47.0	2.0	5.29					0	1		False	True	False	False	False	False
