Gene	symbol	log2FC	t	pvalue	padj	significant
ENSG00000153201	RANBP2	-0.10524663829378822	-1.868047545743212	0.06844720945971544	0.21184911166238943	Not significant
ENSG00000165819	METTL3	-0.028342463099214843	-1.8735063823148113	0.06845053322615008	0.21184911166238943	Not significant
ENSG00000237560	LINC01497	0.05389300403883257	1.8658649184057494	0.0684660770375534	0.21186147303901917	Not significant
ENSG00000285955	HTRA1-AS1	-0.08703623495583224	-1.8654005546208796	0.06846661640835863	0.21186147303901917	Not significant
ENSG00000166326	TRIM44	-0.11751643531701728	-1.8549994830766057	0.0684830234517045	0.21189353566227423	Not significant
ENSG00000110693	SOX6	0.06153711277195084	1.8542616493874422	0.0684930782837499	0.21190593996340665	Not significant
ENSG00000118017	A4GNT	-0.06586128787499504	-1.8630812970932515	0.06851944259848353	0.21195597331751456	Not significant
ENSG00000257522	LINC03199	-0.048531027397382465	-1.853417000702793	0.06852134475494315	0.21195597331751456	Not significant
ENSG00000148700	ADD3	0.18449795564316362	1.8586414191019613	0.06855035091432012	0.21199227069548518	Not significant
ENSG00000134146	DPH6	0.030691988959264282	1.8649660350461592	0.06855638218714429	0.21199227069548518	Not significant
ENSG00000252784	Y_RNA	0.05507728000115364	1.8577084205160035	0.06856032231849349	0.21199227069548518	Not significant
ENSG00000254598	CSNK2A3	0.07103588411914852	1.8550427893793036	0.06856137307839442	0.21199227069548518	Not significant
ENSG00000267335		0.09739466729681538	1.8775233255958232	0.06856332041666248	0.21199227069548518	Not significant
ENSG00000225420	EIF2AK3-AS1	0.08484721595865657	1.8713002387333046	0.06858529691334464	0.21204151511094024	Not significant
ENSG00000281691	RBM5-AS1	0.04616823671837378	1.8605847734027834	0.0686581649401666	0.21223913327973895	Not significant
ENSG00000207086	Y_RNA	-0.06321387500600073	-1.8639534314008162	0.06866476955586233	0.21223913327973895	Not significant
ENSG00000162909	CAPN2	0.08939384637786141	1.8554241852845912	0.06866738292131926	0.21223913327973895	Not significant
ENSG00000168040	FADD	-0.03439615771074611	-1.8512588097654312	0.06867608026267122	0.21224201447432503	Not significant
ENSG00000121318	TAS2R10	0.055667436711195006	1.876975981063276	0.06868042591063607	0.21224201447432503	Not significant
ENSG00000254402	LRRC24	-0.09180107616305655	-1.8534826224484011	0.06870434895417815	0.21228063131093886	Not significant
ENSG00000135678	CPM	0.10603362212514167	1.8543197590372928	0.06870503513812526	0.21228063131093886	Not significant
ENSG00000276988	Metazoa_SRP	0.07052981730922747	1.853090328224101	0.06872394597905	0.21230665100376006	Not significant
ENSG00000015479	MATR3	-0.1044357487838008	-1.8575276165977577	0.06873083216480495	0.21230665100376006	Not significant
ENSG00000236153	UBE2E3-DT	0.08162356272739195	1.879220556971419	0.06873162821511171	0.21230665100376006	Not significant
ENSG00000143653	SCCPDH	-0.0613223796626583	-1.852597295670141	0.06874890516353734	0.21234130472171164	Not significant
ENSG00000277149	TYW1B	-0.037708060661959975	-1.8561892494521313	0.06876137166563388	0.21236109585694488	Not significant
ENSG00000164574	GALNT10	0.0696389836838871	1.8555427580637427	0.06879976976781707	0.21246096302748796	Not significant
ENSG00000130772	MED18	-0.037293597417157986	-1.8520317222678182	0.06880683125849024	0.21246405035768504	Not significant
ENSG00000120798	NR2C1	0.04634498214706184	1.8567294075402525	0.06882356925434377	0.2124970139503831	Not significant
ENSG00000241939	RN7SL517P	0.05408999350197752	1.8553212330494837	0.06884142049517515	0.2125334086458107	Not significant
ENSG00000172201	ID4	0.15327583257499988	1.859431546135557	0.06886409785850152	0.21258469525633947	Not significant
ENSG00000165078	CPA6	0.07925732037875685	1.8631809039098086	0.06887714292204211	0.212606240371429	Not significant
ENSG00000126088	UROD	-0.050180496038398914	-1.849859985236124	0.06888422611492222	0.212609380532584	Not significant
ENSG00000214797		0.039282667671585614	1.851675355972953	0.06889913100193429	0.21262376379166076	Not significant
ENSG00000242593		0.03786945448679857	1.857730920071819	0.06890568868686452	0.21262376379166076	Not significant
ENSG00000163738	MTHFD2L	0.02252726308424413	1.8510163181387569	0.06890708510440727	0.21262376379166076	Not significant
ENSG00000259594		0.04056688098465344	1.8636062707469587	0.0689262919964682	0.2126600295525309	Not significant
ENSG00000163683	SMIM14	-0.06979920815180618	-1.8650797691953864	0.06893097277450225	0.2126600295525309	Not significant
ENSG00000229124	VIM-AS1	-0.07826461735754198	-1.8557966870529599	0.06895098984380742	0.21270306231521297	Not significant
ENSG00000236920		0.05056419074666285	1.8584322608453465	0.06899813145432654	0.2128297551240117	Not significant
ENSG00000172890	NADSYN1	0.07803382972850059	1.85294958067584	0.0690321984699094	0.2129160996453999	Not significant
ENSG00000241472	PTPRG-AS1	0.03780092520854672	1.8499466981690516	0.0690545886849476	0.212966417369768	Not significant
ENSG00000100626	GALNT16	-0.11890988797402002	-1.8485382584955166	0.06910104823805274	0.21308199193100374	Not significant
ENSG00000169598	DFFB	0.03272526047562363	1.8496289748266486	0.0691042226042716	0.21308199193100374	Not significant
ENSG00000285366		0.08317676461917123	1.8484670175349451	0.06911182800669154	0.2130866970121867	Not significant
ENSG00000279304		0.0934237730135479	1.8730322956351573	0.06920739740662209	0.21335208298942585	Not significant
ENSG00000174502	SLC26A9	-0.09756863639130953	-1.8571780711475991	0.06921007656461546	0.21335208298942585	Not significant
ENSG00000259336		-0.0598177160104309	-1.8502910293357362	0.06922274495599384	0.21337236924699535	Not significant
ENSG00000253117	OC90	0.1352815778400943	1.8553330183782504	0.06924674923714758	0.21341358709455732	Not significant
ENSG00000079689	SCGN	-0.06750490728479708	-1.8518703666102538	0.06925394070001557	0.21341358709455732	Not significant
ENSG00000239726	RN7SL688P	0.06386489151387748	1.8641419866916311	0.06926060807683854	0.21341358709455732	Not significant
ENSG00000187790	FANCM	-0.05059945623445117	-1.8494747386835604	0.06926782655084458	0.21341358709455732	Not significant
ENSG00000278851	MIR6879	-0.056497787710337644	-1.8561164835853554	0.0692724043555973	0.21341358709455732	Not significant
ENSG00000244294	RN7SL740P	0.09251169703201623	1.8548929475798137	0.06927264993936601	0.21341358709455732	Not significant
ENSG00000149925	ALDOA	-0.06931904989638493	-1.850134938351796	0.06928208545144447	0.213423896561182	Not significant
ENSG00000124508	BTN2A2	0.03816956555007889	1.849019932984547	0.06929338737004834	0.21343995318746764	Not significant
ENSG00000259532		0.05490108453550713	1.8475442341129549	0.06932465127653219	0.21350056394810982	Not significant
ENSG00000253557	LOC100128993	-0.04549310259972711	-1.8470700425813167	0.06932524731222361	0.21350056394810982	Not significant
ENSG00000255310		-0.03469724957619591	-1.8472337176992797	0.06934024109260392	0.21352797841291227	Not significant
ENSG00000253196	SLURP2-AS1	-0.05723747583871558	-1.8705852992826517	0.06940852077582273	0.21371946351511786	Not significant
ENSG00000197641	SERPINB13	0.04012898984576907	1.8641534061979783	0.06941556911881427	0.21372239086563952	Not significant
ENSG00000158079	PTPDC1	-0.06687106357757977	-1.852777858436673	0.06942734076306846	0.21373985891484842	Not significant
ENSG00000132561	MATN2	0.07789675615537561	1.8460697261700523	0.06943679623895449	0.2137501939377617	Not significant
ENSG00000255980	LINC02953	-0.053538700381127624	-1.8611541463997767	0.06955036609735908	0.21405228766604634	Not significant
ENSG00000123119	NECAB1	-0.14338610273771923	-1.847597168802075	0.06955191106067407	0.21405228766604634	Not significant
ENSG00000181171	FER1L6-AS1	0.04330750579236009	1.8509317851231926	0.06955325261707851	0.21405228766604634	Not significant
ENSG00000236144	TMEM147-AS1	0.041488923527186694	1.852482095195479	0.06956531692511661	0.2140706196861578	Not significant
ENSG00000232229	LINC00865	-0.07134462395134444	-1.8559005301940452	0.06957352373258861	0.21407707899457737	Not significant
ENSG00000101842	VSIG1	0.03890007337326751	1.8631478203654819	0.06963199888831309	0.2142381988268411	Not significant
ENSG00000258490		0.04992455483985414	1.8585691022505622	0.06963845990999681	0.2142392714689185	Not significant
ENSG00000259610		0.06825134608126202	1.8607381181218685	0.06968301375123588	0.21435752430935734	Not significant
ENSG00000105640	RPL18A	0.13058657021900366	1.8490969471216017	0.06971818565627236	0.21442956874501526	Not significant
ENSG00000166888	STAT6	0.12458442726246322	1.8470445317420061	0.06971866948411395	0.21442956874501526	Not significant
ENSG00000269533		-0.08474240856893933	-1.8460917654465223	0.0697568914926798	0.21452830102820275	Not significant
ENSG00000279666		0.06577226365656513	1.8939698701375545	0.06980044139763379	0.2146433998058488	Not significant
ENSG00000125812	GZF1	-0.08598641332469148	-1.8520397898254313	0.06980924156777715	0.21465162882275546	Not significant
ENSG00000258861		-0.07438878633072424	-1.85103157506732	0.06982618238619852	0.21468488531897	Not significant
ENSG00000130561	SAG	0.04339273218854656	1.843237129051089	0.06985627328413742	0.21475856316191708	Not significant
ENSG00000285505		-0.5613221239452457	-1.8705185796399157	0.06988601259807982	0.21483114730421835	Not significant
ENSG00000178105	DDX10	0.07652940870961977	1.8459660333054335	0.06990615049168489	0.2148698572966319	Not significant
ENSG00000175809	CBLL2	0.06932843809005002	1.8692937004869292	0.06991127924484537	0.2148698572966319	Not significant
ENSG00000111684	LPCAT3	0.03624406700676497	1.8445688666282256	0.06991699636142902	0.2148698572966319	Not significant
ENSG00000206595	RNU6-877P	0.06827657737047818	1.8550665617865973	0.06995820864207455	0.21496818643884413	Not significant
ENSG00000256560	LINC01486	0.10390628478418396	1.8630187292178848	0.06996791928104504	0.21496818643884413	Not significant
ENSG00000174080	CTSF	-0.08248445963594975	-1.8425582389949042	0.06997134420569262	0.21496818643884413	Not significant
ENSG00000151239	TWF1	-0.05167042102143116	-1.8452175696885311	0.06997352465280378	0.21496818643884413	Not significant
ENSG00000163374	YY1AP1	-0.037974509181095684	-1.854644111303494	0.07000667169250449	0.2150405942889888	Not significant
ENSG00000237080	EHMT2-AS1	-0.051640699415164804	-1.8475597522796758	0.07000936437750788	0.2150405942889888	Not significant
ENSG00000168615	ADAM9	-0.06504599958151625	-1.857866651046577	0.07005206454522578	0.21515289715301117	Not significant
ENSG00000265093	RN7SL246P	-0.06069171620182073	-1.848418769139327	0.07008219349604645	0.21522657338442375	Not significant
ENSG00000116560	SFPQ	0.10364108939503236	1.8481584501717605	0.07009562665114373	0.21523675609031934	Not significant
ENSG00000253351	LINC01298	0.08128661865641933	1.8595376412654223	0.07009779089218246	0.21523675609031934	Not significant
ENSG00000113319	RASGRF2	-0.15552536941056827	-1.852207141515813	0.0701050220923662	0.2152401037436436	Not significant
ENSG00000079385	CEACAM1	0.04312744842704741	1.846040504461115	0.07012071066941168	0.2152694148167539	Not significant
ENSG00000280147		0.04795746172286752	1.844306702494503	0.07015808323614503	0.21533804791103564	Not significant
ENSG00000131914	LIN28A	0.044817633440527915	1.845587863946904	0.0701605392295514	0.21533804791103564	Not significant
ENSG00000100664	EIF5	0.078406392621305	1.8418845654240785	0.07016278905819276	0.21533804791103564	Not significant
ENSG00000169019	COMMD8	-0.039482692719645884	-1.8418217312465677	0.07016764180290835	0.21533804791103564	Not significant
ENSG00000237188		-0.04769102188998642	-1.8416717262043858	0.07019654312050073	0.2154008468771019	Not significant
ENSG00000234428		0.0563011671126451	1.849142125996845	0.07020039583101668	0.2154008468771019	Not significant
ENSG00000244264	RN7SL597P	0.08247696533440768	1.8523117092070867	0.07020692473850519	0.21540202311664977	Not significant
ENSG00000239799	ITIH4-AS1	-0.07516973688967463	-1.8484103166526702	0.07023742063790817	0.21547672589572703	Not significant
ENSG00000279268		0.08745798522591353	1.8944314037885737	0.07024979474738068	0.2154958258266841	Not significant
ENSG00000271781		-0.08463126483059291	-1.8452081301226815	0.0702599150487901	0.21550800931653916	Not significant
ENSG00000005243	COPZ2	0.04773905569797576	1.8429251489036518	0.07029117034475377	0.21558501230168178	Not significant
ENSG00000110436	SLC1A2	0.38712925066279436	1.8602282393490017	0.07031720814071314	0.21562612139220808	Not significant
ENSG00000102128	RAB40AL	-0.059084034979810574	-1.846025220926829	0.07032124846896526	0.21562612139220808	Not significant
ENSG00000275854		-0.044861895912205574	-1.8480916229994826	0.07032949297491213	0.21562612139220808	Not significant
ENSG00000198586	TLK1	-0.08006196940212318	-1.8431564655730877	0.07033566206085352	0.21562612139220808	Not significant
ENSG00000286187		-0.048932658868675594	-1.8528967925576991	0.07034132542679104	0.21562612139220808	Not significant
ENSG00000250303	LINC02762	-0.04965050280434613	-1.8426299379836388	0.07034148564903016	0.21562612139220808	Not significant
ENSG00000235736		-0.0642006065388245	-1.8492219545010724	0.07036927801387606	0.2156924525042725	Not significant
ENSG00000260737	LINC01227	0.08878044923918277	1.8730831842478748	0.07037594240766905	0.21569401726030082	Not significant
ENSG00000180815	MAP3K15	-0.04308570650048793	-1.8483431292354149	0.07041130818226615	0.21578354042042744	Not significant
ENSG00000105954	NPVF	-0.06457159515056315	-1.8516985654069158	0.07042815997792595	0.21581631467269669	Not significant
ENSG00000176566	DCAF4L2	0.05478635924237779	1.8565863017532578	0.07046373722707144	0.21589310374685786	Not significant
ENSG00000265096	C1QTNF1-AS1	0.07714873725158816	1.8449820657720843	0.07046553799897444	0.21589310374685786	Not significant
ENSG00000226440	LAMA4-AS1	-0.05051102961573872	-1.8522335713525968	0.07049546332322075	0.21596591115102587	Not significant
ENSG00000285758	LOC124901966	-0.054981711526263854	-1.8395871737474225	0.07052372971752917	0.216033624069166	Not significant
ENSG00000131351	HAUS8	0.03123874136698257	1.8465034485009564	0.07054489967932326	0.2160795887232614	Not significant
ENSG00000276693		0.058958995413986665	1.8437112300144567	0.0705760619331857	0.21613842829719115	Not significant
ENSG00000260350	PMM2-AS1	0.07640372520522459	1.867801653723513	0.07057816330707135	0.21613842829719115	Not significant
ENSG00000101346	POFUT1	0.030804818466909634	1.8470155489940847	0.07060113897699764	0.21613842829719115	Not significant
ENSG00000168619	ADAM18	0.0527679566823378	1.8422270192228658	0.07060529895994193	0.21613842829719115	Not significant
ENSG00000251913	RNU6-513P	0.05655347608315381	1.8650782873468006	0.07060912571285183	0.21613842829719115	Not significant
ENSG00000184350	MRGPRE	-0.07892358685346923	-1.8408477256582216	0.0706093294783552	0.21613842829719115	Not significant
ENSG00000261541		0.0518838345755922	1.8592244749003628	0.07061102117370319	0.21613842829719115	Not significant
ENSG00000283247	CCDC201	0.05545502831521065	1.8586089104228327	0.07061369506465724	0.21613842829719115	Not significant
ENSG00000277639	CHD9NB	0.04751632305846587	1.8428336839268709	0.07061960858372135	0.21613842829719115	Not significant
ENSG00000187902	SHISA7	-0.12107813142577406	-1.8401377056845019	0.0706338078796371	0.21616301110462594	Not significant
ENSG00000285812		0.03879893717015781	1.8452472672997797	0.070654916512484	0.21620873264908017	Not significant
ENSG00000182585	EPGN	0.07783098612031206	1.8550648002098777	0.07070204244364278	0.21633405391965776	Not significant
ENSG00000226899		0.09447502231892146	1.8754833656169894	0.0707113831845623	0.2163437483082148	Not significant
ENSG00000128342	LIF	0.19639810809429276	1.8399602847603378	0.0707272585635257	0.21637343219442925	Not significant
ENSG00000285730		0.03865477430548547	1.840909396991107	0.07074182597536402	0.21638105327917304	Not significant
ENSG00000274225	HEPFAL	0.05334123777864841	1.842447169218508	0.0707420967054506	0.21638105327917304	Not significant
ENSG00000272906		-0.04933255989804464	-1.8509105509588033	0.07075404449323612	0.2163974777591028	Not significant
ENSG00000251187		0.05725271436698243	1.8411520715824026	0.0707598143394316	0.2163974777591028	Not significant
ENSG00000184436	THAP7	-0.05308872037816115	-1.8389869974385875	0.07077315442177598	0.21641939124788415	Not significant
ENSG00000108465	CDK5RAP3	0.10827823337773612	1.8390763309851716	0.07078735506016519	0.2164373354595475	Not significant
ENSG00000136718	IMP4	-0.06860542024137972	-1.844645967903843	0.07079137271635527	0.2164373354595475	Not significant
ENSG00000084774	CAD	0.10340580318451087	1.8539946365306366	0.07084075563514883	0.21656942738874546	Not significant
ENSG00000155508	CNOT8	-0.047060969885853954	-1.8384845223190949	0.07089861452939308	0.21672740617959424	Not significant
ENSG00000184557	SOCS3	0.28942577724129714	1.8360118138282737	0.0709304102771148	0.2168056928763298	Not significant
ENSG00000234206		-0.05633646239038037	-1.8470778840998825	0.07093679571916578	0.21680630362371472	Not significant
ENSG00000094631	HDAC6	0.10306121265541934	1.8406977559675775	0.07094987672201547	0.21682737632807064	Not significant
ENSG00000110066	KMT5B	0.05239618157698578	1.8370702179371277	0.07098504497959898	0.2169159395409716	Not significant
ENSG00000101213	PTK6	0.06547079186087679	1.8370906336249198	0.0709971410359349	0.21693398947864337	Not significant
ENSG00000231329		0.03627179829123017	1.835704771402822	0.07100828354859597	0.21694912294092472	Not significant
ENSG00000110492	MDK	0.05740803033682118	1.8362802568353254	0.07102467578963319	0.21697944903733044	Not significant
ENSG00000064545	TMEM161A	0.051704632678088114	1.8386255144983497	0.0710305905350736	0.21697944903733044	Not significant
ENSG00000266441	ARHGAP28-AS1	-0.0660756596359087	-1.8380919964345925	0.07104566222770858	0.21699330985365609	Not significant
ENSG00000102781	KATNAL1	-0.07559839792955803	-1.8442511120211704	0.0710475099537962	0.21699330985365609	Not significant
ENSG00000133687	TMTC1	-0.1038416365946091	-1.841612526386795	0.07105510189502832	0.21699758834370855	Not significant
ENSG00000143549	TPM3	-0.0799616278909383	-1.8461771911476752	0.0710687795182105	0.21702044973978726	Not significant
ENSG00000286001		-0.040222701624735846	-1.8416659660531833	0.07108731744974738	0.21704412582216046	Not significant
ENSG00000154330	PGM5	0.04421566127064791	1.8361245395663106	0.07108891767299293	0.21704412582216046	Not significant
ENSG00000225605		0.07132596391037083	1.8618305985847468	0.07110440449582071	0.21707250044234092	Not significant
ENSG00000223379		0.08760162991345022	1.8514456205898162	0.071136190575568	0.21715062529817614	Not significant
ENSG00000066405	CLDN18	0.04901672517967637	1.8415156115021218	0.07115172947611306	0.21716043555509207	Not significant
ENSG00000161594	KLHL10	-0.06437752896855964	-1.8444697695083163	0.07115179577502646	0.21716043555509207	Not significant
ENSG00000277144		0.07647903042839	1.8595698096029618	0.07119356948022293	0.21725284912013834	Not significant
ENSG00000258441	LINC00641	-0.08325785709976552	-1.8358684728590686	0.07119466976618086	0.21725284912013834	Not significant
ENSG00000226833	PPP1CB-DT	0.04502317054239435	1.8430848379469646	0.0712013753316439	0.21725284912013834	Not significant
ENSG00000273702		-0.037675115365151	-1.8347005578333464	0.0712068682080499	0.21725284912013834	Not significant
ENSG00000197712	FAM114A1	0.05453756591907166	1.8370827857326881	0.07124975105072102	0.2173554660547311	Not significant
ENSG00000275355	Metazoa_SRP	0.07929316063708891	1.8343953958731603	0.07125378770973255	0.2173554660547311	Not significant
ENSG00000264391	RN7SL208P	-0.05646165519042534	-1.8436154863342629	0.07125910586119587	0.2173554660547311	Not significant
ENSG00000137693	YAP1	0.099890823932129	1.837513001811568	0.07130616617497006	0.21748008392209367	Not significant
ENSG00000239640	RN7SL62P	0.07069383845898232	1.8472862249609714	0.07132676717663283	0.21751747115296857	Not significant
ENSG00000175857	GAPT	0.05982449461428041	1.8429896465950981	0.07133083633187506	0.21751747115296857	Not significant
ENSG00000276071		0.029755424598669977	1.8575976907238523	0.07134056551042103	0.21752821410528553	Not significant
ENSG00000261090	LOC112268176	0.05769706668329211	1.8560335225496871	0.07134920057258144	0.21753561935185972	Not significant
ENSG00000243424	RN7SL107P	-0.08326295739058179	-1.862300650782673	0.07138337645334988	0.21762088759588707	Not significant
ENSG00000165478	HEPACAM	0.23603580211808062	1.8368793761544084	0.07138987545303042	0.21762177201502145	Not significant
ENSG00000272984		-0.06352166519937086	-1.838895780738466	0.0713972776241609	0.21762540922922338	Not significant
ENSG00000251377	LOC105377489	-0.0629044162927376	-1.8449192996335442	0.07142006522474148	0.2176759379241034	Not significant
ENSG00000196104	SPOCK3	-0.15087160998991456	-1.838738617890425	0.07143627501911147	0.21770641156593837	Not significant
ENSG00000177125	ZBTB34	-0.038556699559469276	-1.8376611918470531	0.07144763784171533	0.2177221097506627	Not significant
ENSG00000104870	FCGRT	0.0937887801632169	1.8357316579934917	0.0714546010656926	0.21772439949165656	Not significant
ENSG00000267751	BSG-AS1	0.046707223539377396	1.845220327880317	0.07151313531013369	0.2178683445414507	Not significant
ENSG00000254154	CRYZL2P-SEC16B	-0.05234713621613429	-1.839649932347048	0.07152447720577014	0.2178683445414507	Not significant
ENSG00000201012	Y_RNA	0.06565536810267589	1.8439245888932418	0.07152643136744147	0.2178683445414507	Not significant
ENSG00000199331	Y_RNA	0.05247137743848457	1.8472861471727866	0.07152670586700352	0.2178683445414507	Not significant
ENSG00000225331	LINC01678	-0.07763860055084426	-1.8412669898070286	0.07153834904339915	0.21788487434577164	Not significant
ENSG00000286016		-0.07201190789222467	-1.8519984063224788	0.0715846614935447	0.21800698456414475	Not significant
ENSG00000122512	PMS2	-0.052350107154216285	-1.8544450102431356	0.07161671580088277	0.21808565498009916	Not significant
ENSG00000104960	PTOV1	0.09424702510378502	1.8330860732597887	0.07163819494873978	0.2181232762920121	Not significant
ENSG00000185043	CIB1	0.04119971148973578	1.8379419007123896	0.07164541052781301	0.2181232762920121	Not significant
ENSG00000253368	TRNP1	-0.08806389834528039	-1.8354824923784776	0.07164773979885693	0.2181232762920121	Not significant
ENSG00000065268	WDR18	0.07755439104687634	1.8381639233632436	0.07166510209469595	0.218157185028582	Not significant
ENSG00000054356	PTPRN	-0.14294593294095748	-1.8332599119512791	0.07167264384091084	0.21816119553833477	Not significant
ENSG00000223859		0.07804628182686546	1.8313301146138352	0.07168534205059363	0.21818089952008565	Not significant
ENSG00000272646		-0.05176156331788506	-1.836934109585293	0.07170551987836635	0.218203448472499	Not significant
ENSG00000204532	ZSCAN5C	0.057169264193761754	1.8582363834992166	0.07170783597556532	0.218203448472499	Not significant
ENSG00000203942	C10orf62	0.0620511770024062	1.8345542794003824	0.07171142718843698	0.218203448472499	Not significant
ENSG00000106397	PLOD3	0.1532489059595763	1.8321690679316969	0.07175380734601125	0.2183134503018832	Not significant
ENSG00000057019	DCBLD2	0.08599536117253748	1.8306393633949256	0.07176802436369703	0.21832747552368004	Not significant
ENSG00000236130	PTCSC2	0.058867593549222	1.8401573651781593	0.07177087512079433	0.21832747552368004	Not significant
ENSG00000152207	CYSLTR2	0.055960535471138995	1.8348128957322067	0.0717821495731521	0.2183428224020638	Not significant
ENSG00000164022	AIMP1	0.0732002742473008	1.8379877517433527	0.071807429034233	0.21840076255205368	Not significant
ENSG00000166351	POTED	0.0849931482434535	1.8359566722058789	0.07181762188169602	0.21841281101548335	Not significant
ENSG00000262995		-0.05355607541683405	-1.8505019998496344	0.07184983689248067	0.21845217272643108	Not significant
ENSG00000090686	USP48	0.08380471907654163	1.829930822926821	0.0718517090159111	0.21845217272643108	Not significant
ENSG00000266185	RN7SL804P	0.07494230211668634	1.859359952630983	0.0718596122426743	0.21845217272643108	Not significant
ENSG00000203685	STUM	-0.17125751384508092	-1.8329575163262626	0.0718614603795246	0.21845217272643108	Not significant
ENSG00000095585	BLNK	-0.06396753855590065	-1.840371625546408	0.071861727575913	0.21845217272643108	Not significant
ENSG00000144285	SCN1A	-0.13211468366173973	-1.8491639640109205	0.07188175954547923	0.21849411777547892	Not significant
ENSG00000241476	SSX2	0.06477551895567057	1.83214489357586	0.07190563004457083	0.21854772225652166	Not significant
ENSG00000186847	KRT14	-0.07805951549938206	-1.8433388958601065	0.07193217045554852	0.21860943158475468	Not significant
ENSG00000138964	PARVG	-0.10063787638792276	-1.8475514139658016	0.07195167589372715	0.21864975204396886	Not significant
ENSG00000171786	NHLH1	-0.04865868955543773	-1.8389207356879083	0.0719688508330448	0.21866835271014845	Not significant
ENSG00000256321		-0.09346742334090707	-1.8381780876342133	0.07197027437558552	0.21866835271014845	Not significant
ENSG00000269825	LOC122539214	0.03376545813571585	1.8288709379141612	0.07201025735247632	0.2187646987362669	Not significant
ENSG00000170889	RPS9	0.12621024216533439	1.8362468602067512	0.07201446773235513	0.2187646987362669	Not significant
ENSG00000273164		0.060862743460226465	1.8445888860520236	0.07202141706352311	0.21876684878035227	Not significant
ENSG00000262814	MRPL12	-0.051544993064169375	-1.8317355666273039	0.07203009927951562	0.2187742616765184	Not significant
ENSG00000276505		0.04649828375965903	1.8423293751747578	0.07206742568382805	0.2188574651854632	Not significant
ENSG00000139266	MARCHF9	0.052886435959680345	1.8362059940006183	0.0720699818308307	0.2188574651854632	Not significant
ENSG00000258738	BAZ1A-AS1	-0.06653103129234272	-1.8329772093329368	0.07208617457812892	0.21888767382512508	Not significant
ENSG00000253230	MIR124-1HG	0.18883031593985056	1.8286302894126516	0.0721059299145859	0.2189234134365561	Not significant
ENSG00000177186	OR2M7	0.06367913590055968	1.8326765828689053	0.072118629460926	0.2189234134365561	Not significant
ENSG00000129214	SHBG	-0.08585890144718034	-1.8557962083564503	0.07211948241185627	0.2189234134365561	Not significant
ENSG00000259964	THSD4-AS1	-0.06324355166015905	-1.8293979036851804	0.07212292881460523	0.2189234134365561	Not significant
ENSG00000269959	SPACA6-AS1	0.037056619714395334	1.8327665411097214	0.07219356660446005	0.21911885257068972	Not significant
ENSG00000235597	LINC01102	-0.0349486303350679	-1.8275066771944979	0.07221452827404183	0.21916349606071228	Not significant
ENSG00000117983	MUC5B	-0.12624193542541873	-1.8606316372502625	0.07224325001781245	0.219211573438667	Not significant
ENSG00000252973	RNU6-1028P	-0.06036148798430285	-1.8348715029647162	0.0722485188767532	0.219211573438667	Not significant
ENSG00000025423	HSD17B6	0.06546595913870723	1.8317060165987953	0.07224913256386538	0.219211573438667	Not significant
ENSG00000214851	LINC00612	-0.051896562001613744	-1.827794280757758	0.07229238984308155	0.21932383484809215	Not significant
ENSG00000090054	SPTLC1	0.036780204805388905	1.8350549021111129	0.07231055932308163	0.2193599709428779	Not significant
ENSG00000258776		0.06918197727873249	1.855489854366576	0.07234067208181166	0.21942098085441306	Not significant
ENSG00000221442	MIR548F4	0.08152797230718689	1.8583016600568565	0.07234319129111547	0.21942098085441306	Not significant
ENSG00000135355	GJA10	0.06628854703757031	1.869554067965008	0.0724094224960132	0.21960218980631085	Not significant
ENSG00000272472		-0.045406426554983836	-1.827052088398195	0.0724206758417407	0.21960218980631085	Not significant
ENSG00000124574	ABCC10	0.08965597529888436	1.8266474603432818	0.07242173215324244	0.21960218980631085	Not significant
ENSG00000121903	ZSCAN20	-0.036285837415899636	-1.8307342477469826	0.07242851654843989	0.21960376341027837	Not significant
ENSG00000171204	TMEM126B	-0.032280269353783364	-1.826328363335887	0.07243937737602364	0.2196176954441336	Not significant
ENSG00000269911	FAM226B	-0.04120386465221837	-1.840295542419864	0.07246450039015205	0.21967486063612085	Not significant
ENSG00000250577		0.052759240061724055	1.8517025232953903	0.07248215322503362	0.2197062793686601	Not significant
ENSG00000274258	MIR6728	0.06483340225697556	1.8389706262271015	0.07249035386996099	0.2197062793686601	Not significant
ENSG00000201326	SNORD115-22	-0.14146994916399694	-1.845404962095681	0.0724936696404723	0.2197062793686601	Not significant
ENSG00000234377	OBI1-AS1	0.08066679189658466	1.8367297892512573	0.07251834953070994	0.219762074273853	Not significant
ENSG00000253894		0.09520480858324731	1.8456842616153561	0.07257630165706352	0.2199035524408745	Not significant
ENSG00000129315	CCNT1	-0.05583271096434661	-1.834220574260588	0.07257758329917365	0.2199035524408745	Not significant
ENSG00000119397	CNTRL	0.06506226682881167	1.8278668837856447	0.07258572128553438	0.21990919967654768	Not significant
ENSG00000129437	KLK14	0.055983565210085295	1.8308828269480009	0.07263893494617212	0.2200440020636446	Not significant
ENSG00000153208	MERTK	0.09916329972901017	1.8326094271380817	0.07264277169410648	0.2200440020636446	Not significant
ENSG00000169992	NLGN2	-0.10145416661486983	-1.8267233410003054	0.07269888310674391	0.22019494062317438	Not significant
ENSG00000169955	ZNF747	-0.031151420351185344	-1.8245629371624525	0.07271188534856783	0.22021529261792985	Not significant
